BondCode,BondName,Issuer,Term,CreditRating,BondType,IssueDate,CouponRate,_priority,_merge_code
112209,14雏鹰债,雏鹰农牧集团股份有限公司,5.0,AA-,02,2014-09-10,8.8,130,112209
112210,14金禾债,安徽金禾实业股份有限公司,3.0,AA,02,2014-08-20,7.18,130,112210
112211,14搜特01,搜于特集团股份有限公司,5.0,AA,02,2014-08-08,7.8,130,112211
112212,14中山债,中山公用事业集团股份有限公司,3.0,AA+,02,2014-09-10,5.75,130,112212
112213,14中超债,江苏中超控股股份有限公司,5.0,AA,02,2014-08-08,7.2,130,112213
112214,14杰赛债,中电科普天科技股份有限公司,5.0,AA,02,2014-08-20,6.93,999,112214
112215,14万马01,浙江万马股份有限公司,5.0,AA,02,2014-10-23,7.2,999,112215
112216,14欣旺01,欣旺达电子股份有限公司,5.0,AA-,02,2014-10-17,8.2,130,112216
112217,14东江01,东江环保股份有限公司,5.0,AA,02,2014-09-10,6.5,130,112217
112219,14渝发债,重庆渝开发股份有限公司,5.0,AAA,02,2014-10-17,6.3,999,112219
112220,14福星01,湖北福星科技股份有限公司,5.0,AA,02,2014-10-17,9.2,999,112220
112221,14万里债,浙江万里扬股份有限公司,5.0,AA,02,2014-10-17,7.4,999,112221
112222,14荣盛债,荣盛石化股份有限公司,3.0,AA,02,2015-02-05,7.0,130,112222
112223,14江泥01,江西万年青水泥股份有限公司,5.0,AA,02,2014-10-23,6.85,130,112223
112224,14兴蓉01,成都市兴蓉环境股份有限公司,5.0,AA+,02,2014-10-23,5.49,999,112224
112225,14恒运01,广州恒运企业集团股份有限公司,5.0,AA,02,2014-11-03,5.78,999,112225
112226,14科陆01,深圳市科陆电子科技股份有限公司,5.0,AA,02,2014-11-21,7.0,999,112226
112227,14利源债,吉林利源精制股份有限公司,5.0,AA,02,2014-12-03,6.5,130,112227
112228,14怡亚债,深圳市怡亚通供应链股份有限公司,5.0,AA,02,2014-11-21,7.0,999,112228
112229,14白药01,云南白药集团股份有限公司,7.0,AAA,02,2015-01-14,5.08,999,112229
112230,14司尔01,安徽省司尔特肥业股份有限公司,5.0,AA,02,2014-11-21,6.5,999,112230
112231,14金贵债,郴州市金贵银业股份有限公司,5.0,AA,02,2014-12-12,7.05,130,112231
112232,14长证债,长江证券股份有限公司,,AAA,,,,999,112232
112233,14漳发债,福建漳州发展股份有限公司,5.0,AA,02,2015-01-14,7.2,130,112233
112234,14中弘债,中弘控股股份有限公司,3.0,AA-,02,2015-03-23,9.9,130,112234
112235,15福星01,湖北福星科技股份有限公司,5.0,AA,02,2015-02-09,7.5,999,112235
112236,15本钢01,本钢板材股份有限公司,3.0,AAA,02,2015-05-26,5.17,130,112236
112237,15辉煌01,河南辉煌科技股份有限公司,3.0,AA-,02,2015-05-14,9.0,130,112237
112238,15振业债,深圳市振业(集团)股份有限公司,3.0,AA,02,2015-04-09,5.2,130,112238
112239,15沃尔债,深圳市沃尔核材股份有限公司,3.0,AA+,02,2015-05-29,6.5,130,112239
112240,15华联债,北京铜官盈新文化旅游发展股份有限公司,7.0,AA+,02,2015-05-14,7.5,999,112240
112241,15广田债,深圳广田集团股份有限公司,5.0,AA,02,2015-05-26,5.99,999,112241
112242,15岭南债,岭南生态文旅股份有限公司,5.0,AA+,02,2015-07-29,6.8,999,112242
112243,H5东旭债,东旭光电科技股份有限公司,5.0,AA,02,2015-07-08,6.0,999,112243
112244,15国海债,国海证券股份有限公司,,AA,,,,999,112244
112245,15顺鑫01,北京顺鑫农业股份有限公司,5.0,AA,02,2015-06-30,4.5,999,112245
112246,15金一债,北京金一文化发展股份有限公司,3.0,AA,02,2015-07-15,6.78,130,112246
112247,15华东债,华东医药股份有限公司,5.0,AA+,02,2015-07-20,4.7,999,112247
112249,15博彦债,博彦科技股份有限公司,3.0,AA,02,2015-07-29,6.5,130,112249
112250,15云旅债,云南旅游股份有限公司,3.0,AA,02,2015-07-08,5.9,130,112250
112251,15恒运债,广州恒运企业集团股份有限公司,5.0,AA,02,2015-09-30,4.19,130,112251
112252,15鄂能01,湖北能源集团股份有限公司,5.0,AAA,02,2015-08-12,4.25,999,112252
112253,15荣盛01,荣盛房地产发展股份有限公司,5.0,AA+,02,2015-07-23,5.78,999,112253
112254,15湘金01,湖南黄金股份有限公司,3.0,AA+,02,2015-07-23,4.5,130,112254
112255,15濮耐01,濮阳濮耐高温材料(集团)股份有限公司,5.0,AA,02,2015-10-19,5.88,999,112255
112256,15天保01,天津天保基建股份有限公司,5.0,AA+,02,2015-08-21,4.5,999,112256
112257,15荣盛02,荣盛房地产发展股份有限公司,4.0,AA+,02,2015-08-28,5.1,999,112257
112258,15荣盛03,荣盛房地产发展股份有限公司,5.0,AA+,02,2015-08-28,5.3,999,112258
112259,15甘电债,甘肃电投能源发展股份有限公司,5.0,AAA,02,2015-10-21,4.23,999,112259
112260,15阳房01,阳光城集团股份有限公司,5.0,AA,02,2015-10-09,5.18,999,112260
112261,15星辉债,星辉互动娱乐股份有限公司,5.0,AA,02,2016-02-03,6.3,999,112261
112262,15荣安债,荣安地产股份有限公司,5.0,AA,02,2015-09-30,8.0,999,112262
112263,15中房债,中交地产股份有限公司,5.0,AAA,02,2015-09-30,4.22,999,112263
112264,15亚迪01,比亚迪股份有限公司,3.0,AA+,02,2015-09-16,4.1,130,112264
112265,15中环债,TCL中环新能源科技股份有限公司,5.0,AA,02,2015-09-24,6.1,999,112265
112266,15利尔01,北京利尔高温材料股份有限公司,5.0,AA,02,2015-09-15,5.25,130,112266
112267,15阳房02,阳光城集团股份有限公司,5.0,AA,02,2015-10-09,7.3,999,112267
112268,15东华01,东华能源股份有限公司,5.0,AA,02,2015-10-15,7.0,999,112268
112269,15涪陵01,重庆市涪陵国有资产投资经营集团有限公司,5.0,AA+,02,2015-11-13,6.0,999,112269
112270,15华邦债,华邦生命健康股份有限公司,5.0,AA,02,2015-10-14,5.72,130,112270
112271,15中粮01,大悦城控股集团股份有限公司,5.0,AA+,02,2015-09-18,4.4,999,112271
112272,15金科01,金科地产集团股份有限公司,5.0,AA,02,2015-10-22,6.4,999,112272
112273,15金街01,金融街控股股份有限公司,6.0,AAA,02,2015-11-19,3.84,999,112273
112274,15金街02,金融街控股股份有限公司,10.0,AAA,02,2015-11-19,4.2,999,112274
112275,15搜特债,搜于特集团股份有限公司,5.0,AA,02,2015-09-24,5.95,999,112275
112276,15金鸿债,金鸿控股集团股份有限公司,5.0,AA,02,2015-10-23,5.0,130,112276
112277,15金街03,金融街控股股份有限公司,7.0,AAA,02,2015-11-19,4.24,999,112277
112278,15东莞债,东莞证券股份有限公司,,AA+,,,,999,112278
112279,15渤租01,渤海租赁股份有限公司,5.0,AA+,02,2015-11-17,4.62,999,112279
112280,15东华02,东华能源股份有限公司,5.0,AA,02,2015-11-23,5.78,999,112280
112281,15中洲债,深圳市中洲投资控股股份有限公司,3.0,AA,02,2015-11-16,6.3,130,112281
112283,15西部02,西部证券股份有限公司,,AA+,,,,999,112283
112284,15渤租02,渤海租赁股份有限公司,5.0,AA+,02,2015-11-17,4.5,999,112284
112285,15万科01,万科企业股份有限公司,5.0,AAA,02,2015-11-09,3.5,999,112285
112286,15海伟01,河北海伟交通设施集团有限公司,5.0,AA,02,2015-11-12,6.4,999,112286
112287,15海投债,海航投资集团股份有限公司,3.0,AA+,02,2015-12-09,5.99,130,112287
112288,15证通01,深圳市证通电子股份有限公司,5.0,AA+,02,2016-01-11,6.4,130,112288
112289,15顺鑫02,北京顺鑫农业股份有限公司,5.0,AA,02,2016-01-20,4.0,999,112289
112290,15证通02,深圳市证通电子股份有限公司,5.0,AA+,02,2016-01-21,6.0,130,112290
112291,15渝外贸,重庆对外经贸(集团)有限公司,5.0,AA,02,2015-12-31,5.4,999,112291
112292,16冀中01,冀中能源股份有限公司,5.0,AAA,02,2016-04-08,5.4,999,112292
112293,15深爱01,深圳市爱施德股份有限公司,3.0,AA,02,2016-02-02,5.95,130,112293
112294,15海伟02,河北海伟交通设施集团有限公司,5.0,AA,02,2015-12-18,6.4,130,112294
112295,15司尔债,安徽省司尔特肥业股份有限公司,5.0,AA,02,2015-12-23,4.98,999,112295
112296,15东北债,东北证券股份有限公司,,AA+,,,,999,112296
112297,15粤科债,广东省粤科金融集团有限公司,7.0,AA+,02,2016-05-24,4.72,999,112297
112298,15新证债,诚通证券股份有限公司,,AA,,,,999,112298
112299,15中利债,江苏中利集团股份有限公司,5.0,AA,02,2016-01-05,6.5,130,112299
112300,15立业债,深圳市立业集团有限公司,5.0,AA,02,2016-03-10,4.98,999,112300
112301,15中武债,中国武夷实业股份有限公司,7.0,AA,02,2016-01-26,5.58,999,112301
112302,15东网债,东方网力科技股份有限公司,3.0,AA+,02,2016-02-05,6.0,130,112302
112303,15京威债,北京威卡威汽车零部件股份有限公司,2.0,AA,02,2016-01-05,4.5,130,112303
112304,15长影01,长影集团有限责任公司,5.0,AA,02,2016-04-19,4.18,999,112304
112305,15长影02,长影集团有限责任公司,5.0,AA,02,2016-04-19,4.19,130,112305
112306,15泛控01,泛海控股股份有限公司,5.0,AA,02,2016-02-05,5.35,999,112306
112307,15投资01,信达投资有限公司,8.0,AA+,02,2016-02-25,3.8,999,112307
112308,15银亿01,银亿股份有限公司,5.0,AA,02,2016-03-30,7.28,130,112308
112309,15花样02,花样年集团(中国)有限公司,5.0,AA,02,2016-03-07,7.29,999,112309
112310,16美的债,美的置业集团有限公司,3.0,AA+,02,2016-04-15,4.28,130,112310
112311,16昆仑01,浙江昆仑控股集团有限公司,3.0,AA,02,2016-03-11,8.0,130,112311
112312,16徐工01,徐工集团工程机械股份有限公司,5.0,AAA,02,2016-02-25,3.54,130,112312
112313,16铁汉01,深圳市铁汉生态环境股份有限公司,5.0,AA,02,2016-02-26,5.3,130,112313
112314,16华南01,华南国际工业原料城深圳有限公司,3.0,AA+,02,2016-04-06,5.98,130,112314
112315,16宝龙债,上海宝龙实业发展(集团)有限公司,5.0,AA,02,2016-03-23,6.2,130,112315
112316,16航空债,海航航空集团有限公司,5.0,AA+,02,2016-03-10,5.58,130,112316
112317,16太安01,太安堂集团有限公司,5.0,AA,02,2016-05-09,4.0,130,112317
112318,16白药01,云南白药控股有限公司,5.0,AAA,02,2016-03-17,2.95,130,112318
112320,16蓝标债,北京蓝色光标数据科技股份有限公司,5.0,AA,02,2016-04-07,3.99,130,112320
112321,16龙基01,龙光交通集团有限公司,5.0,AA,02,2016-04-18,5.5,130,112321
112322,16涪陵01,重庆市涪陵国有资产投资经营集团有限公司,5.0,AA+,02,2016-04-06,3.6,130,112322
112323,16投资01,信达投资有限公司,8.0,AA+,02,2016-04-06,3.7,130,112323
112324,16高鸿债,大唐高鸿数据网络技术股份有限公司,5.0,AA,02,2016-03-07,4.3,130,112324
112325,16中南01,江苏中南建设集团股份有限公司,5.0,AA+,02,2016-04-05,6.5,130,112325
112326,16中弘01,中弘控股股份有限公司,5.0,AA,02,2016-03-07,6.89,130,112326
112328,16曲文01,西安曲江文化产业投资(集团)有限公司,3.0,AA,02,2016-03-30,4.28,130,112328
112329,16太安02,太安堂集团有限公司,5.0,AA,02,2016-05-23,4.6,130,112329
112330,16巨轮01,巨轮智能装备股份有限公司,5.0,AA,02,2016-03-03,5.49,130,112330
112331,16宝德01,深圳市宝德投资控股有限公司,5.0,AA,02,2016-04-25,6.8,130,112331
112332,16劲嘉01,深圳市劲嘉创业投资有限公司,5.0,AA,02,2016-04-13,6.98,130,112332
112333,16鲁焦01,中融新大集团有限公司,3.0,AA,02,2016-03-24,6.8,130,112333
112334,16国购01,国购投资有限公司,5.0,AA,02,2016-04-22,7.2,130,112334
112335,16海资01,海航资本集团有限公司,5.0,AA+,02,2016-06-16,6.0,999,112335
112336,16太安债,广东太安堂药业股份有限公司,5.0,AA,02,2016-04-07,4.98,999,112336
112337,16双星01,青岛双星股份有限公司,3.0,AA,02,2016-03-22,3.9,130,112337
112338,16迪科01,深圳天源迪科信息技术股份有限公司,3.0,AA+,02,2016-04-08,5.5,130,112338
112339,16积余债,招商局积余产业运营服务股份有限公司,5.0,AAA,02,2016-04-15,3.29,999,112339
112340,16泛控01,泛海控股股份有限公司,5.0,AA,02,2016-04-29,5.6,999,112340
112341,16宝龙02,上海宝龙实业发展(集团)有限公司,5.0,AA,02,2016-04-14,6.0,999,112341
112342,16厦贸01,厦门国贸控股集团有限公司,5.0,AAA,02,2016-05-27,3.55,999,112342
112343,16魏桥01,山东魏桥铝电有限公司,5.0,AA+,02,2016-05-23,6.5,999,112343
112344,16魏桥02,山东魏桥铝电有限公司,5.0,AA+,02,2016-05-23,4.83,999,112344
112345,16劲嘉02,深圳市劲嘉创业投资有限公司,5.0,AA,02,2016-04-25,6.98,999,112345
112346,16惠誉01,福星惠誉控股有限公司,5.0,AA,02,2016-04-28,5.28,999,112346
112347,16惠誉02,福星惠誉控股有限公司,5.0,AA,02,2016-04-28,6.11,999,112347
112348,16华美01,石榴置业集团股份有限公司,3.0,AA,02,2016-05-20,6.08,130,112348
112349,16红楼债,红楼集团有限公司,5.0,AA,02,2016-06-21,6.95,130,112349
112350,16软控01,软控股份有限公司,5.0,AA,02,2016-04-14,4.78,130,112350
112351,16步高01,步步高投资集团股份有限公司,5.0,AA,02,2016-04-18,5.59,130,112351
112352,16TCL01,TCL科技集团股份有限公司,3.0,AAA,02,2016-04-19,3.08,130,112352
112353,16TCL02,TCL科技集团股份有限公司,5.0,AAA,02,2016-04-19,3.56,999,112353
112354,16国购02,国购投资有限公司,5.0,AA,02,2016-05-24,7.3,130,112354
112355,16桂资01,广西投资集团有限公司,7.0,AAA,02,2016-05-13,3.4,999,112355
112357,16海资02,海航资本集团有限公司,5.0,AA+,02,2016-06-21,6.4,999,112357
112358,16BOE01,京东方科技集团股份有限公司,5.0,AAA,02,2016-04-26,3.15,130,112358
112359,16魏桥03,山东魏桥铝电有限公司,5.0,AA+,02,2016-05-23,4.2,999,112359
112361,16新大02,中融新大集团有限公司,3.0,AA,02,2016-05-23,6.6,130,112361
112362,16泛控02,泛海控股股份有限公司,5.0,AA,02,2016-04-29,5.29,999,112362
112363,16三湘债,三湘印象股份有限公司,3.0,AA,02,2016-04-14,6.25,130,112363
112364,16云白01,云南白药集团股份有限公司,5.0,AAA,02,2016-07-04,2.95,999,112364
112365,16广业01,广东省环保集团有限公司,7.0,AA+,02,2016-04-27,3.5,999,112365
112366,16宝安01,中国宝安集团股份有限公司,5.0,AA,02,2016-04-26,5.6,999,112366
112367,16华西01,江苏华西村股份有限公司,5.0,AA,02,2016-04-29,5.3,999,112367
112369,16峨旅01,四川省峨眉山乐山大佛旅游集团有限公司,5.0,AA+,02,2016-06-24,3.01,999,112369
112370,16新纶债,深圳市新纶科技股份有限公司,5.0,AA+,02,2016-04-22,5.8,130,112370
112371,16太阳01,山东太阳纸业股份有限公司,3.0,AA,02,2016-04-29,4.7,130,112371
112372,16棕榈01,棕榈生态城镇发展股份有限公司,5.0,AA,02,2016-05-12,5.98,130,112372
112373,16奥瑞金,奥瑞金科技股份有限公司,5.0,AA+,02,2016-05-23,4.0,999,112373
112374,16华油01,华油惠博普科技股份有限公司,3.0,AA,02,2016-10-14,5.5,999,112374
112375,16昆投01,昆明产业开发投资有限责任公司,5.0,AA+,02,2016-06-29,3.89,999,112375
112376,16侨城01,深圳华侨城股份有限公司,5.0,AAA,02,2016-05-12,2.98,130,112376
112377,16侨城02,深圳华侨城股份有限公司,7.0,AAA,02,2016-05-12,3.4,999,112377
112378,16盛润债,河南盛润控股集团有限公司,5.0,AA,02,2016-05-12,7.5,999,112378
112379,16新国都,深圳市新国都股份有限公司,3.0,AA+,02,2016-05-13,5.6,130,112379
112380,16东林01,北京东方生态新能源股份有限公司,5.0,AA,02,2016-07-06,5.78,999,112380
112381,16华联债,新华联文化旅游发展股份有限公司,3.0,AA+,02,2016-06-28,7.0,130,112381
112382,16南都01,浙江南都电源动力股份有限公司,5.0,AA,02,2016-05-26,4.8,130,112382
112383,16当代债,当代节能置业股份有限公司,5.0,AA,02,2016-06-23,6.4,999,112383
112384,16歌尔01,歌尔集团有限公司,5.0,AA,02,2016-06-30,4.28,999,112384
112385,16奥燃01,奥德集团有限公司,5.0,AA+,02,2016-06-03,5.1,999,112385
112386,16申宏01,申万宏源集团股份有限公司,5.0,AAA,02,2016-06-15,3.45,999,112386
112387,16华南02,华南国际工业原料城深圳有限公司,3.0,AA+,02,2016-07-01,6.85,130,112387
112388,16聚龙债,聚龙股份有限公司,5.0,AA,02,2016-06-06,5.3,130,112388
112389,16华西02,江苏华西村股份有限公司,5.0,AA,02,2016-07-06,6.0,999,112389
112390,16三聚债,北京海新能源科技股份有限公司,5.0,AA,02,2016-07-01,5.5,999,112390
112391,16龙基02,龙光交通集团有限公司,5.0,AA,02,2016-09-05,7.0,999,112391
112392,16掌趣01,北京掌趣科技股份有限公司,5.0,AA,02,2016-06-20,0.1,130,112392
112393,16万维01,北京昆仑万维科技股份有限公司,3.0,AA,02,2016-06-29,6.5,130,112393
112394,H6泰禾02,泰禾集团股份有限公司,5.0,AA+,02,2016-07-06,6.0,130,112394
112395,H6泰禾03,泰禾集团股份有限公司,5.0,AA+,02,2016-07-06,7.2,999,112395
112396,16华美02,石榴置业集团有限公司,5.0,AA,02,2016-08-17,7.8,130,112396
112397,16胜通01,山东胜通集团股份有限公司,5.0,AA+,02,2016-07-20,6.2,130,112397
112399,16凯迪债,阳光凯迪新能源集团有限公司,5.0,AA,02,2016-08-02,6.8,130,112399
112400,16中南债,中南红文化集团股份有限公司,4.0,AA-,02,2016-07-22,7.5,130,112400
112401,16新野02,河南新野纺织股份有限公司,4.0,AA,02,2016-08-25,5.63,130,112401
112403,16农四01,新疆可克达拉市国有资本投资运营有限责任公司,7.0,AA+,02,2016-07-04,4.0,999,112403
112404,16银亿04,银亿股份有限公司,5.0,AA,02,2016-08-10,7.03,130,112404
112405,16天顺01,天顺风能(苏州)股份有限公司,5.0,AA,02,2016-08-05,5.0,130,112405
112406,16力合债,珠海华金资本股份有限公司,5.0,AA+,02,2016-08-04,4.9,999,112406
112407,16厦港01,厦门港务发展股份有限公司,5.0,AA+,02,2016-08-16,3.25,999,112407
112408,16新兴01,新兴铸管股份有限公司,5.0,AA+,02,2016-09-07,4.75,999,112408
112409,16TCL03,TCL科技集团股份有限公司,5.0,AAA,02,2016-08-11,3.5,999,112409
112410,16中房债,中交地产股份有限公司,5.0,AAA,02,2016-08-18,3.69,999,112410
112411,16光线01,北京光线传媒股份有限公司,3.0,AA,02,2016-08-22,3.5,130,112411
112412,16银亿05,银亿股份有限公司,5.0,AA,02,2016-08-15,7.05,130,112412
112413,16兴蓉01,成都市兴蓉环境股份有限公司,5.0,AAA,02,2016-09-01,4.05,999,112413
112414,16沃尔01,深圳市沃尔核材股份有限公司,3.0,AA+,02,2016-08-26,5.29,130,112414
112415,16奋达01,深圳市奋达科技股份有限公司,5.0,AA,02,2016-09-28,3.8,130,112415
112416,16奥燃02,奥德集团有限公司,5.0,AA+,02,2016-09-29,4.0,999,112416
112417,16国购03,国购投资有限公司,5.0,AA,02,2016-10-19,8.0,130,112417
112418,16中南02,江苏中南建设集团股份有限公司,5.0,AA+,02,2016-09-06,6.0,999,112418
112419,16河钢01,河钢股份有限公司,3.0,AAA,02,2016-08-22,3.8,999,112419
112420,16潮宏01,广东潮宏基实业股份有限公司,5.0,AA,02,2016-08-17,3.91,130,112420
112421,16信利01,信利光电股份有限公司,5.0,AA,02,2016-10-10,5.8,999,112421
112422,16飞马债,深圳市飞马国际供应链股份有限公司,3.0,AA+,02,2016-08-24,6.0,130,112422
112423,16株国投,株洲市国有资产投资控股集团有限公司,5.0,AA,02,2016-11-08,4.2,999,112423
